datetime,location_name,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,death,negative,positive,totalTestResults,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow
2020-07-19,Nebraska,110.0617297,31.56337815,15.08275079,7.851213609,3.223793184,-8.420140898,32.7425489,1913991.991,301.0,209920.0,22481.0,293481.0,285714,3794179,280272,3773892
2020-07-20,Nebraska,113.2635534,32.31547733,15.380657500000002,7.959570762,3.279330535,-8.629746437,32.41940948,1913991.991,301.0,212313.0,22583.0,296371.0,289241,3995635,287750,4013914
2020-07-21,Nebraska,117.8430743,33.53213926,16.05946817,8.041745824,3.3244318,-8.783815899,32.11098218,1913991.991,306.0,215594.0,22847.0,300777.0,300962,4061224,300170,4082336
2020-07-22,Nebraska,120.4650321,34.14938725,16.07888054,8.098053835,3.358937736,-8.881206425,31.82630731,1913991.991,310.0,219431.0,23190.0,307468.0,311529,4175667,310583,4196831
2020-07-23,Nebraska,118.9239775,33.80858881,15.48654476,8.130088521000001,3.3831028130000003,-8.928938467,31.5784203,1913991.991,311.0,222087.0,23486.0,311679.0,312825,4219224,311255,4230014
2020-07-24,Nebraska,117.1833965,33.48017811,15.13173047,8.140459454,3.397553374,-8.939440098,31.38526134,1913991.991,316.0,225256.0,23818.0,316152.0,327967,4428659,327310,4461320
2020-07-25,Nebraska,117.4744871,33.53701465,15.10346294,8.13233087,3.403214521,-8.927755172000001,31.26641782,1913991.991,316.0,228431.0,24174.0,321996.0,315163,4218934,314386,4258393
2020-07-26,Nebraska,118.0222645,33.69183213,15.11706353,8.109117419,3.401260998,-8.906727296,31.23696767,1913991.991,316.0,231069.0,24395.0,325579.0,283893,3734822,281256,3744472
2020-07-27,Nebraska,119.5528825,34.16242455,15.14625466,8.074284881,3.3930247330000003,-8.881195734,31.30102482,1913991.991,316.0,234209.0,24618.0,329420.0,299105,4033393,298072,4051003
2020-07-28,Nebraska,122.5330176,34.81167837,15.41005712,8.031172793,3.379880564,-8.848991287,31.44767526,1913991.991,317.0,236204.0,24899.0,332449.0,314929,4030991,314049,4048562
2020-07-29,Nebraska,126.3989186,35.92984187,16.00504851,7.982925281,3.363184179,-8.807160253,31.65084488,1913991.991,321.0,238876.0,25157.0,338010.0,326346,3968284,325941,3997712
2020-07-30,Nebraska,132.2795256,36.68512877,16.48583847,7.932429969,3.34422706,-8.756646579,31.87297557,1913991.991,324.0,241471.0,25422.0,341533.0,330283,4085641,329156,4109953
2020-07-31,Nebraska,137.5870958,37.84626624,16.858707,7.882350207000001,3.3242205,-8.703105181,32.07153785,1913991.991,328.0,245190.0,25766.0,347418.0,337683,4431354,337019,4463137
2020-08-01,Nebraska,142.76011369999995,38.83115113,17.25936232,7.835150202,3.304292859,-8.655101886,32.20706432,1913991.991,332.0,249048.0,26211.0,351821.0,324238,4155376,322185,4171473
2020-08-02,Nebraska,147.10192,39.89303221,17.53150187,7.792996305,3.285453494,-8.620328702,32.25114055,1913991.991,332.0,250852.0,26391.0,356565.0,309830,3794775,305960,3783941
2020-08-03,Nebraska,148.6565699,40.42081824,17.38890514,7.757595799,3.26855242,-8.6009878,32.19203912,1913991.991,332.0,254404.0,26702.0,361468.0,317694,4018212,316672,4033303
2020-08-04,Nebraska,148.7205837,40.12590148,17.02584987,7.730113198,3.254260549,-8.592498037,32.03576878,1913991.991,332.0,256903.0,26956.0,364592.0,323488,4067949,322135,4080513
2020-08-05,Nebraska,149.1989357,40.31516128,16.95509709,7.711308334,3.243094232,-8.589080129,31.80185333,1913991.991,332.0,259927.0,27178.0,367751.0,327787,4064627,326906,4085567
2020-08-06,Nebraska,149.8689683,40.12526261,16.78214357,7.701481942999999,3.2353774310000003,-8.588629252999999,31.51581706,1913991.991,335.0,262692.0,27489.0,373143.0,329183,4031260,328208,4055089
2020-08-07,Nebraska,150.10268349999996,40.09919968,16.76059422,7.7004049110000015,3.231210245,-8.594064329,31.20176888,1913991.991,340.0,266081.0,27821.0,378945.0,342836,4294776,342081,4322650
2020-08-08,Nebraska,151.4218253,41.0981519,17.09843912,7.707376325,3.230504497,-8.612002286000001,30.87777587,1913991.991,345.0,269434.0,28104.0,382701.0,318209,4075083,316084,4091829
2020-08-09,Nebraska,152.2232869,41.87701847,17.00953216,7.721355481,3.233012828,-8.647808679,30.55448067,1913991.991,345.0,271429.0,28245.0,385560.0,290172,3759872,288543,3785585
2020-08-10,Nebraska,152.77058490000005,42.26584333,16.95350431,7.741141416,3.238368705,-8.699899502000001,30.23569975,1913991.991,345.0,274203.0,28432.0,389822.0,322632,3925151,324654,3984908
2020-08-11,Nebraska,152.1623395,41.77811114,16.57719181,7.765504742,3.246131294,-8.759149021,29.91934535,1913991.991,348.0,277036.0,28696.0,394321.0,324682,3982833,327529,4059937
2020-08-12,Nebraska,150.5676844,41.24050434,16.48613326,7.7932272660000015,3.25581506,-8.814487821,29.5979135,1913991.991,351.0,279432.0,29030.0,398463.0,315383,4004705,319530,4101995
2020-08-13,Nebraska,150.12057109999995,41.01713402,16.64344753,7.823091341,3.2669120680000003,-8.855980942999999,29.25892612,1913991.991,356.0,280400.0,29244.0,401540.0,328674,3965474,334235,4076953
2020-08-14,Nebraska,150.1245853,40.58736404,16.83004198,7.853951522000001,3.278930481,-8.874675404,28.88645834,1913991.991,360.0,284564.0,29660.0,406588.0,340513,4209584,346365,4339566
2020-08-15,Nebraska,149.6004026,39.94601208,17.15004443,7.884794225,3.29141674,-8.863016299,28.46462505,1913991.991,361.0,287695.0,29988.0,411000.0,325463,4117633,330125,4236514
2020-08-16,Nebraska,150.0219832,40.0223771,17.375751100000002,7.914712859,3.303947146,-8.814587111,27.98297538,1913991.991,361.0,290635.0,30241.0,415610.0,305939,3614102,309382,3708402
2020-08-17,Nebraska,150.59981299999995,40.11149105,17.66681618,7.943075132000001,3.31618451,-8.72138267,27.44260658,1913991.991,361.0,292619.0,30372.0,420046.0,318707,3862262,322193,3940297
2020-08-18,Nebraska,150.4745325,40.07908268,17.53185596,7.969541527,3.327891695,-8.575054049,26.86132197,1913991.991,362.0,294924.0,30563.0,422230.0,324829,3891801,328265,3963481
2020-08-19,Nebraska,149.7427032,39.89800521,17.60635703,7.994136327,3.3389478830000003,-8.371976221,26.276024,1913991.991,368.0,297553.0,30825.0,426389.0,312999,3992738,316500,4071394
2020-08-20,Nebraska,149.00614869999995,39.73331598,17.71821829,8.017301839,3.349387213,-8.11676112,25.74076747,1913991.991,371.0,299368.0,31040.0,430546.0,322033,4035971,324183,4098842
2020-08-21,Nebraska,149.01863380000003,39.53834216,17.51469872,8.039953191,3.359416636,-7.822590442,25.31934228,1913991.991,373.0,302419.0,31348.0,434967.0,332974,4404584,336084,4485267
2020-08-22,Nebraska,148.47966730000005,39.48093233,17.55739359,8.063457743999999,3.369420174,-7.508712608,25.07301515,1913991.991,376.0,304956.0,31626.0,438898.0,310757,4239998,312563,4310762
2020-08-23,Nebraska,149.5168086,39.76697625,17.91412109,8.089579488,3.379951079,-7.194826044,25.04620586,1913991.991,376.0,306581.0,31780.0,441586.0,272756,3803319,274395,3865802
2020-08-24,Nebraska,150.84090600000005,40.17733453,18.25683782,8.120253566,3.3916767780000003,-6.895406207000001,25.25443617,1913991.991,378.0,307711.0,31889.0,443525.0,284407,4007549,286970,4076351
2020-08-25,Nebraska,154.65286919999997,41.43247152,18.7669852,8.15747255,3.405344324,-6.619841636,25.6781443,1913991.991,383.0,308434.0,32047.0,449299.0,288833,4095188,291829,4169103
2020-08-26,Nebraska,158.7100009,42.48944361,19.28010872,8.203183673,3.421743961,-6.378492512999999,26.26421861,1913991.991,383.0,312412.0,32348.0,451233.0,290810,4094493,293709,4168750
2020-08-27,Nebraska,163.5831273,44.0939193,20.15780891,8.259232577999999,3.441661744,-6.186605942000001,26.93480775,1913991.991,386.0,315848.0,32727.0,456951.0,297356,4163550,300079,4236917
2020-08-28,Nebraska,167.421153,45.13924678,21.03586244,8.327363556,3.465863596,-6.064513429,27.60163045,1913991.991,391.0,319318.0,33101.0,462924.0,308325,4378194,310326,4442171
2020-08-29,Nebraska,168.44615980000003,45.23422942,21.302985600000003,8.409229058,3.4950834960000003,-6.035880007,28.18288555,1913991.991,392.0,321782.0,33436.0,467256.0,299069,4384152,299288,4429023
2020-08-30,Nebraska,167.52923930000003,44.75267042,21.24989111,8.506325217999999,3.529997616,-6.122848399,28.61947592,1913991.991,392.0,324192.0,33753.0,471498.0,269020,3787752,267744,3807893
2020-08-31,Nebraska,168.3360355,44.81253415,21.67099456,8.619950381,3.571212812,-6.339008923,28.88658074,1913991.991,392.0,327305.0,34046.0,476273.0,312491,3916045,314263,3970214
2020-09-01,Nebraska,166.58318799999995,43.97591476,21.40180772,8.751161163999999,3.61925573,-6.684845636,28.99726153,1913991.991,397.0,328788.0,34287.0,479055.0,310542,4023848,312491,4072433
2020-09-02,Nebraska,167.38160349999995,44.13145922,21.4761862,8.90064169,3.674527333,-7.146589309,28.9969223,1913991.991,399.0,331067.0,34574.0,482661.0,307860,4174285,310327,4233770
2020-09-03,Nebraska,167.9013208,44.13732844,21.43943197,9.06839,3.737209783,-7.69491569,28.95102063,1913991.991,399.0,333970.0,34995.0,487819.0,326981,4227740,328229,4273082
2020-09-04,Nebraska,168.2969392,44.19470704,21.2998559,9.253647001000001,3.807240473,-8.283477603,28.93019562,1913991.991,404.0,338123.0,35469.0,493076.0,351988,4545202,350835,4564763
2020-09-05,Nebraska,169.8877381,44.61427618,21.35552447,9.454718719,3.884244155,-8.850966656,28.99655409,1913991.991,404.0,339863.0,35661.0,495998.0,320980,4157665,317259,4152101
2020-09-06,Nebraska,172.33731509999996,45.33701934,21.56657044,9.669157192,3.967539159,-9.330062357000001,29.19291762,1913991.991,404.0,341023.0,35805.0,497838.0,293022,3796150,288287,3775308
2020-09-07,Nebraska,173.7617129,45.72745151,21.6016944,9.893768939,4.056129756,-9.657101672000001,29.53590513,1913991.991,404.0,341575.0,35886.0,499136.0,285215,3640334,281250,3623449
2020-09-08,Nebraska,176.1602002,46.46567308,21.8777815,10.12472028,4.148710458,-9.782607106,30.01332173,1913991.991,404.0,342325.0,35975.0,500169.0,300580,3787345,300878,3814534
2020-09-09,Nebraska,175.039571,46.51666665,21.85999397,10.35773449,4.243746352,-9.684492748,30.58629313,1913991.991,406.0,348872.0,36477.0,511721.0,312839,3857073,313839,3893676
2020-09-10,Nebraska,173.2041189,46.023243,21.41459246,10.58819132,4.339501992,-9.372778754,31.19590279,1913991.991,421.0,353401.0,36917.0,517249.0,320892,3989145,322367,4034947
2020-09-11,Nebraska,172.42700209999995,45.9913638,21.28878877,10.81120641,4.434078337,-8.886501871,31.77373001,1913991.991,430.0,356439.0,37373.0,523014.0,342765,4274533,344030,4320704
2020-09-12,Nebraska,173.0875365,46.18702611,21.3346771,11.02173966,4.525470632,-8.284812687999999,32.25504408,1913991.991,434.0,359513.0,37841.0,528751.0,331672,4238209,332174,4277249
2020-09-13,Nebraska,171.4786384,45.81979903,21.13994453,11.21470598,4.611613274,-7.632269077,32.5926061,1913991.991,434.0,362576.0,38108.0,533660.0,290437,3813213,289932,3834104
2020-09-14,Nebraska,170.7599644,45.83141199,20.9003724,11.38526829,4.690472521,-6.9851586060000015,32.76745472,1913991.991,434.0,365630.0,38335.0,538300.0,306317,3993692,307685,4034895
2020-09-15,Nebraska,172.1984323,46.23716952,21.37969203,11.52924174,4.760174262,-6.385479242000001,32.79288609,1913991.991,435.0,368033.0,38642.0,542279.0,298303,4031391,299986,4077157
2020-09-16,Nebraska,174.98054130000003,46.73423832,21.58707106,11.64363133,4.819169254,-5.861265593,32.70988165,1913991.991,436.0,369991.0,38970.0,546069.0,312879,4094598,314747,4142761
2020-09-17,Nebraska,176.7064249,47.03523521,21.82553924,11.72680286,4.866321937,-5.427289432999999,32.57607606,1913991.991,439.0,373432.0,39419.0,551790.0,319533,4166002,320659,4205755
2020-09-18,Nebraska,176.92579840000005,46.97154311,21.78227141,11.77865802,4.901016045,-5.086858704,32.45247293,1913991.991,442.0,376654.0,39921.0,557757.0,339749,4456321,340126,4493239
2020-09-19,Nebraska,178.2419908,47.47354427,22.05762048,11.80138367,4.9234388330000005,-4.83503979,32.3917951,1913991.991,442.0,379608.0,40387.0,563340.0,317218,4256648,317218,4295172
2020-09-20,Nebraska,182.5282412,48.34296258,22.55760711,11.79930464,4.934564156,-4.659825427,32.43050766,1913991.991,442.0,382563.0,40797.0,568357.0,273967,3728754,273309,3752398
2020-09-21,Nebraska,185.8977249,49.00021473,22.84008445,11.7784966,4.93606935,-4.542582904,32.58563934,1913991.991,442.0,384733.0,41083.0,572024.0,270124,4042077,271205,4085286
2020-09-22,Nebraska,191.4297416,50.39680919,23.3885145,11.74600127,4.930222223,-4.461430437,32.85700879,1913991.991,452.0,386658.0,41388.0,576444.0,288943,4151123,290720,4200516
2020-09-23,Nebraska,196.8134885,52.07202666,24.0498979,11.70927593,4.919707117,-4.397506739,33.23446913,1913991.991,461.0,389317.0,41785.0,580140.0,300026,4209918,301486,4256677
2020-09-24,Nebraska,204.2328966,53.80738378,24.90941924,11.67600222,4.9075172,-4.338130276,33.70746924,1913991.991,462.0,392091.0,42278.0,585096.0,308888,4295941,310408,4346684
2020-09-25,Nebraska,212.3425724,55.69639034,26.2047191,11.65394311,4.89680423,-4.2779258439999985,34.272442100000006,1913991.991,462.0,394573.0,42731.0,590209.0,332996,4605017,333699,4653954
2020-09-26,Nebraska,216.6805142,56.51966923,26.34426475,11.65087284,4.890781571000001,-4.219188348,34.93410951,1913991.991,468.0,397483.0,43162.0,595287.0,314730,4419898,314764,4462974
2020-09-27,Nebraska,219.2531061,57.0082465,26.535935,11.67446896,4.892667251000001,-4.167777875,35.70021113,1913991.991,469.0,401533.0,43596.0,601536.0,280309,3798636,279851,3830841
2020-09-28,Nebraska,222.93919810000003,57.92599391,27.09280424,11.73231946,4.905665817,-4.128304562,36.57300051,1913991.991,470.0,404298.0,44063.0,606842.0,294428,4095285,295757,4138438
2020-09-29,Nebraska,222.1899287,57.78172541,26.96238405,11.83185257,4.932938926,-4.105387416,37.54231797,1913991.991,472.0,407979.0,44578.0,611080.0,302919,4149275,304998,4203234
2020-09-30,Nebraska,222.9570758,57.91596798,26.99844915,11.98003114,4.977505091,-4.106321862,38.58352723,1913991.991,478.0,410594.0,45044.0,618352.0,305194,4194362,308088,4261172
2020-10-01,Nebraska,225.8499103,58.82130081,27.29313514,12.18308465,5.04216609,-4.1407356360000005,39.66064405,1913991.991,478.0,413978.0,45564.0,624954.0,307922,4348704,309787,4404779
2020-10-02,Nebraska,229.075027,59.97592046,27.65888715,12.44587555,5.129320706000001,-4.218214245,40.73291738,1913991.991,493.0,418079.0,46185.0,634687.0,341832,4469029,343725,4525491
2020-10-03,Nebraska,236.727547,62.06139810000001,28.44243415,12.77208841,5.240974363,-4.343750538,41.76244885,1913991.991,493.0,422991.0,46977.0,644632.0,329569,4278992,330843,4328129
2020-10-04,Nebraska,243.3217154,63.95797482,29.31907732,13.16438964,5.3787458789999985,-4.513783883,42.72066052,1913991.991,497.0,425950.0,47403.0,649868.0,290260,3826723,290300,3855082
2020-10-05,Nebraska,251.7383285,66.32940544,29.53730612,13.62426887,5.543734155,-4.713189648,43.59137649,1913991.991,501.0,429145.0,47807.0,655531.0,309068,3986761,310636,4028630
2020-10-06,Nebraska,260.9672321,68.90589778,29.91715463,14.15196503,5.7365241839999985,-4.9192549,44.36869815,1913991.991,503.0,432754.0,48259.0,663598.0,312655,4009963,314360,4052085
2020-10-07,Nebraska,270.52716660000004,71.44181490000003,30.89143221,14.74672083,5.957280404,-5.112217564,45.04966569,1913991.991,507.0,437237.0,48757.0,675015.0,318690,4105219,320784,4154435
2020-10-08,Nebraska,278.4635131,73.37851688,31.63314426,15.40688944,6.205754037,-5.283252045,45.62505804,1913991.991,507.0,440734.0,49396.0,687689.0,326700,4186242,328850,4238391
2020-10-09,Nebraska,286.5569466,75.35556145,32.29502132,16.12976696,6.481226069,-5.437055128,46.07412747,1913991.991,514.0,444408.0,50059.0,696252.0,345755,4408643,347808,4467056
2020-10-10,Nebraska,290.7099128,76.38598752,32.63648361,16.9114156,6.78249385,-5.588831562,46.36792275,1913991.991,519.0,453288.0,51144.0,715692.0,331454,4270405,333547,4335728
2020-10-11,Nebraska,298.6226923,78.48587278,33.28094209,17.7461779,7.10775087,-5.759642436,46.48075309,1913991.991,519.0,457034.0,51887.0,723250.0,299455,3731673,299817,3772091
2020-10-12,Nebraska,302.1346022,79.51413703,33.54712256,18.62597471,7.454367795,-5.968194757000001,46.40339247,1913991.991,519.0,459556.0,52382.0,728422.0,310676,3917150,311458,3953529
2020-10-13,Nebraska,306.6384568,80.95692636,34.17971084,19.54015593,7.818826023,-6.22858363,46.14976914,1913991.991,522.0,462654.0,52839.0,734692.0,311542,4012509,312934,4051943
2020-10-14,Nebraska,310.2102329,81.90788898,34.61875482,20.47535829,8.196609743,-6.553645987,45.75299078,1913991.991,527.0,465868.0,53543.0,744183.0,313439,4042701,314501,4082867
2020-10-15,Nebraska,312.6814194,82.80340798,34.98454156,21.41568842,8.582158109,-6.953998535,45.25373941,1913991.991,530.0,469310.0,54467.0,756460.0,319366,4150354,319673,4180521
2020-10-16,Nebraska,318.4749664,84.48726267,35.87283532,22.3439726,8.969192098999999,-7.436772652,44.68824528,1913991.991,535.0,473838.0,55428.0,770507.0,338655,4443800,337885,4465303
2020-10-17,Nebraska,329.9389205,87.72322978,37.47998737,23.24247341,9.350893977,-8.003461678999999,44.08181444,1913991.991,547.0,478633.0,56714.0,784435.0,325157,4245771,323998,4267968
2020-10-18,Nebraska,339.2691136,90.38280722,38.44319437,24.0932392,9.720030342000001,-8.646053347999999,43.44921191,1913991.991,548.0,481793.0,57334.0,791630.0,279666,3605515,278395,3620309
2020-10-19,Nebraska,352.0521649,93.75954835,39.95807497,24.87859678,10.06926513,-9.343362052,42.79946833,1913991.991,548.0,485145.0,58068.0,799579.0,300111,3856910,300750,3889095
2020-10-20,Nebraska,361.8773843,96.3678179,40.58860985,25.58140756,10.39133175,-10.06132713,42.14166878,1913991.991,554.0,487852.0,58817.0,810498.0,301485,3960501,302871,3998340
2020-10-21,Nebraska,376.9762193,100.3614244,42.31307685,26.18558160000001,10.67922538,-10.75906871,41.48930437,1913991.991,565.0,490513.0,59409.0,822904.0,307065,3979804,309453,4034170
2020-10-22,Nebraska,394.3315538,105.3514779,44.21367426,26.67598369,10.9262461,-11.3954507,40.86195695,1913991.991,576.0,494231.0,60308.0,836802.0,313949,4011843,315593,4057748
2020-10-23,Nebraska,408.2500265,108.9333373,46.38098798,27.0386946,11.12610772,-11.93356188,40.28374794,1913991.991,587.0,498023.0,61285.0,847269.0,340542,4395316,341446,4437240
2020-10-24,Nebraska,415.3690961,110.9275612,47.41377303,27.26168144,11.27319666,-12.34611774,39.77873735,1913991.991,591.0,501765.0,62510.0,862880.0,302241,3955107,302682,3994616
2020-10-25,Nebraska,423.7927672,113.7750515,48.56153618,27.33540838,11.36272877,-12.61905454,39.36469354,1913991.991,595.0,504211.0,63215.0,869163.0,257317,3314024,256200,3323961
2020-10-26,Nebraska,435.4464687,117.1213459,49.55619975,27.27445321,11.39680305,-12.75452271,39.04791853,1913991.991,596.0,506037.0,63797.0,873565.0,287350,3724591,288171,3758863
2020-10-27,Nebraska,454.8536748,122.1980746,51.38712032,27.11702194,11.38436091,-12.7741895,38.82170497,1913991.991,603.0,508261.0,64499.0,882620.0,295585,3959358,297292,4005180
2020-10-28,Nebraska,475.71061060000005,128.0048753,53.69441356,26.89448914,11.33279361,-12.71669286,38.66933124,1913991.991,620.0,511647.0,65376.0,894385.0,299633,4101935,301529,4151095
2020-10-29,Nebraska,499.1338669,134.7677726,56.31526369,26.63286248,11.2513918,-12.63117557,38.57001604,1913991.991,628.0,514184.0,66545.0,905290.0,308049,4077543,309401,4117550
2020-10-30,Nebraska,523.9561526000001,141.53557469999996,59.27251174,26.35516127,11.15193937,-12.5727669,38.50484913,1913991.991,637.0,517948.0,68150.0,920664.0,332842,4448569,334129,4491070
2020-10-31,Nebraska,555.1083477000002,150.4431512,63.30509108,26.07669834,11.04311372,-12.59527874,38.46014094,1913991.991,646.0,521373.0,69645.0,938123.0,312459,4278518,312430,4305996
2020-11-01,Nebraska,589.4821870000002,158.943555,67.28654689,25.8052608,10.93074226,-12.74048462,38.42760219,1913991.991,652.0,523700.0,70732.0,945178.0,273843,3582198,272674,3590727
2020-11-02,Nebraska,619.2248756,166.728359,70.77508886,25.5421376,10.81842306,-13.03148418,38.40256863,1913991.991,654.0,525538.0,71666.0,950497.0,299752,3895642,299489,3909551
2020-04-01,New Hampshire,31.98468188,11.73717412,8.225119203,1.996269748,1.546389517,-47.48402167,5.329907316,1352739.2130000002,4.0,5985.0,415.0,6689.0,114204,1997235,114879,2033518
2020-04-02,New Hampshire,36.21868311,13.18292736,9.225344696,2.182864728,1.69093337,-47.75479953,5.05414067,1352739.2130000002,4.0,6078.0,415.0,7266.0,110112,1954594,109934,1974118
2020-04-03,New Hampshire,40.52914023,14.69674781,10.26926537,2.352516191,1.822352104,-47.92664589,4.782791288,1352739.2130000002,5.0,6575.0,479.0,7746.0,111924,1992644,112625,2031843
2020-04-04,New Hampshire,44.80313306,16.19324943,11.29694622,2.500065665,1.936649764,-48.01603929,4.547973687,1352739.2130000002,7.0,6965.0,540.0,8282.0,112963,2023408,116018,2109319
2020-04-05,New Hampshire,48.92737094,17.52586067,12.20632129,2.622443922,2.031448802,-48.03908578,4.36819351,1352739.2130000002,9.0,7411.0,621.0,8761.0,100212,1850850,103254,1930718
2020-04-06,New Hampshire,52.80009575,18.70440606,13.0048939,2.719080613,2.106307406,-48.01014475,4.248973477,1352739.2130000002,9.0,7701.0,669.0,9097.0,107462,2012676,108114,2051167
2020-04-07,New Hampshire,56.34167835,19.72142117,13.70448351,2.791856425,2.16268243,-47.94088032,4.185398554,1352739.2130000002,9.0,8019.0,715.0,9457.0,107278,2029443,107793,2067067
2020-04-08,New Hampshire,59.50103959,20.23884009,14.0496382,2.844475211,2.203443023,-47.83922644,4.165560532,1352739.2130000002,18.0,8389.0,788.0,9888.0,107618,2015997,108214,2053218
2020-04-09,New Hampshire,62.25848187,20.73697572,14.40709612,2.881862368,2.232404594,-47.70895652,4.1742937730000005,1352739.2130000002,18.0,8763.0,788.0,10335.0,102496,1918066,103155,1954160
2020-04-10,New Hampshire,64.6254983,21.26447759,14.76345522,2.909723704,2.253987087,-47.55082520000001,4.196684826,1352739.2130000002,21.0,9139.0,819.0,10789.0,109870,2085751,111512,2149893
2020-04-11,New Hampshire,66.64169881,21.58891879,14.98337352,2.934168795,2.272923221,-47.36493149,4.22074283,1352739.2130000002,22.0,9608.0,885.0,11338.0,109593,2100293,113567,2216734
2020-04-12,New Hampshire,68.36965311,21.57353121,14.92633319,2.961313592,2.293950654,-47.15258088,4.238962337,1352739.2130000002,23.0,9996.0,929.0,11713.0,88355,1781007,89966,1833528
2020-04-13,New Hampshire,69.88892320000001,21.54918477,14.80310341,2.996938429,2.321547062,-46.91729272,4.249011655,1352739.2130000002,23.0,10222.0,985.0,12098.0,94493,1878886,95065,1912489
2020-04-14,New Hampshire,71.29097931,21.661913100000003,14.82238054,3.046296715,2.359781944,-46.66645629999999,4.254089827,1352739.2130000002,23.0,10590.0,1020.0,12323.0,98877,2095432,99327,2129015
2020-04-15,New Hampshire,72.67566715,21.70267168,14.75938589,3.1142469110000004,2.412418853,-46.40997334,4.263141368,1352739.2130000002,32.0,11027.0,1139.0,12654.0,98288,2120704,99325,2168532
2020-04-16,New Hampshire,74.14838486,21.8960142,14.77190508,3.205342003,2.482984715,-46.15753988,4.290551815,1352739.2130000002,32.0,11027.0,1139.0,13125.0,96829,2089426,97889,2138434
2020-04-17,New Hampshire,75.81636018,22.18147782,14.86895293,3.323422707,2.5744547000000004,-45.91753518,4.354648383,1352739.2130000002,37.0,11421.0,1287.0,13535.0,103063,2198497,104655,2264557
2020-04-18,New Hampshire,76.54109523,22.11956333,14.75105742,3.471561419,2.6892088060000003,-45.69658332,4.47481455,1352739.2130000002,37.0,11565.0,1287.0,14100.0,92228,2003659,95506,2105781
2020-04-19,New Hampshire,79.72398647,22.73696546,15.04658332,3.652024361,2.82900254,-45.49893148,4.667833193,1352739.2130000002,38.0,12082.0,1342.0,14701.0,95446,2053077,98610,2152960
2020-04-20,New Hampshire,82.70916343,23.3341542,15.47721229,3.866247549,2.9949482960000005,-45.32495501,4.944813176,1352739.2130000002,41.0,12726.0,1392.0,15354.0,99153,2070182,101214,2138687
2020-04-21,New Hampshire,85.32073355,23.90551686,15.90726987,4.11444472,3.187211642,-45.16931785,5.310287774,1352739.2130000002,42.0,12848.0,1491.0,15948.0,103265,2023925,104058,2066040
2020-04-22,New Hampshire,85.79772857,23.95352807,15.83032812,4.395550649,3.404967415,-45.02176429,5.764790937000001,1352739.2130000002,42.0,13550.0,1491.0,16882.0,105827,2095114,106966,2148318
2020-04-23,New Hampshire,87.28571401,24.34803104,15.89905741,4.707214513,3.646394574,-44.86738449,6.310676452,1352739.2130000002,48.0,14424.0,1588.0,17667.0,110323,2179839,111496,2236062
2020-04-24,New Hampshire,90.56888167,25.11545366,16.27060433,5.0454041730000005,3.908369663,-44.688538,6.958373582,1352739.2130000002,51.0,15139.0,1670.0,18259.0,106194,2175749,107848,2243219
2020-04-25,New Hampshire,93.91467427,26.0329902,16.74720582,5.404217751,4.186320854,-44.46990738,7.728517617,1352739.2130000002,53.0,16007.0,1720.0,19568.0,110919,2250507,115604,2392353
2020-04-26,New Hampshire,95.77576104,26.4959745,17.06378595,5.775881087,4.474225977,-44.20188359,8.646673499,1352739.2130000002,60.0,16964.0,1787.0,20398.0,94263,1904527,97335,1998226
2020-04-27,New Hampshire,98.2689768,27.01030573,17.33813274,6.1508365939999985,4.764681346000001,-43.88054922,9.730934265,1352739.2130000002,60.0,17860.0,1864.0,21029.0,97618,1977999,98124,2015462
2020-04-28,New Hampshire,101.3262194,27.57301238,17.73561113,6.518074297999999,5.049158199,-43.50897159,10.97576166,1352739.2130000002,60.0,18207.0,1938.0,21676.0,105974,2148264,106439,2188279
2020-04-29,New Hampshire,103.7113387,28.07464967,18.12205529,6.865580057000001,5.318349907,-43.09798418,12.33719241,1352739.2130000002,60.0,18736.0,2010.0,22258.0,107273,2211339,108045,2257442
2020-04-30,New Hampshire,105.1416767,28.3815062,18.47681731,7.181101288,5.562765132999999,-42.66427333,13.72548093,1352739.2130000002,66.0,19867.0,2054.0,23863.0,101613,2087243,102210,2129529
2020-05-01,New Hampshire,105.6268954,28.31992184,18.51309711,7.453696544,5.773928203,-42.22733614,15.01191511,1352739.2130000002,72.0,19903.0,2146.0,25142.0,116559,2222894,117655,2278350
2020-05-02,New Hampshire,107.5170629,28.63018675,18.89866078,7.675168837999999,5.945489402000001,-41.80663171,16.05414722,1352739.2130000002,81.0,22039.0,2310.0,26262.0,119862,2303320,123843,2430385
2020-05-03,New Hampshire,108.8797999,28.66719164,18.98766583,7.841002201,6.073950485,-41.41800964,16.73674028,1352739.2130000002,84.0,25964.0,2429.0,27484.0,102032,2174166,105468,2286219
2020-05-04,New Hampshire,109.7884183,28.75029303,19.15814572,7.950014911,6.158396043,-41.06880124,17.01146527,1352739.2130000002,86.0,24282.0,2588.0,27910.0,111587,2163780,112099,2203781
2020-05-05,New Hampshire,109.9394152,28.63263556,19.07254886,8.004039812,6.200245869,-40.75565548,16.91644477,1352739.2130000002,86.0,24282.0,2588.0,28788.0,113190,2184845,113765,2225855
