datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_pop,death,latitude,longitude
2020/4/10,Arizona,655571,12120466,651282,12072633,34622,3112,37734,379.719161,124.94340159999999,86.74543294,25.26091136,11.12085694,-48.8111169,7249679.663,8,34.048928,-111.093731
2020/4/11,Arizona,618417,11405500,615853,11393242,37137,3393,40530,388.604441,125.890394,87.37180465,25.48321313,11.22235568,-48.55934785,7249679.663,11,34.048928,-111.093731
2020/4/12,Arizona,521987,10123333,519777,10100156,38570,3539,42109,397.562803,125.4479604,86.79515827,25.733234799999998,11.33209095,-48.24945525,7249679.663,7,34.048928,-111.093731
2020/4/13,Arizona,583899,11388654,579939,11333887,39645,3702,43347,405.6969337,125.09046909999999,85.93026459,26.03248276,11.45979486,-47.89389463,7249679.663,7,34.048928,-111.093731
2020/4/14,Arizona,570017,12060535,565638,11974243,40290,3806,44096,411.095512,124.91223070000001,85.47244229,26.40165073,11.6148035,-47.50737437,7249679.663,9,34.048928,-111.093731
2020/4/15,Arizona,584535,12161245,580722,12098444,41348,3962,45310,415.43613460000006,124.05904740000001,84.36912194,26.8611649,11.8062743,-47.10522211,7249679.663,11,34.048928,-111.093731
2020/4/16,Arizona,584572,12292923,580599,12227501,43164,4234,47398,419.76368319999995,123.9561939,83.62568245,27.43132202,12.04324209,-46.70147665,7249679.663,8,34.048928,-111.093731
2020/4/17,Arizona,611122,12895496,607959,12853631,44723,4507,49230,424.9781649,124.3352189,83.34586778,28.13267129,12.33479446,-46.30739552,7249679.663,19,34.048928,-111.093731
2020/4/18,Arizona,577714,12403784,575909,12392159,46326,4719,51045,428.55506629999996,123.8478611,82.59145459999999,28.98605197,12.69011639,-45.93088278,7249679.663,8,34.048928,-111.093731
2020/4/19,Arizona,523026,10907382,520607,10886582,48061,4929,52990,434.3788614,123.88313240000001,81.98182279,30.010165899999997,13.11755928,-45.576235700000005,7249679.663,7,34.048928,-111.093731
2020/4/20,Arizona,596512,11883865,590597,11780984,49436,5064,54500,440.9561861,124.40386550000001,82.51531292,31.21921479,13.62374851,-45.24374888,7249679.663,3,34.048928,-111.093731
2020/4/21,Arizona,632855,11671523,625903,11573307,49901,5251,55152,448.3168875,125.6112842,83.58458046,32.62226143,14.21333854,-44.93048768,7249679.663,21,34.048928,-111.093731
2020/4/22,Arizona,641052,12083895,633908,11972055,51142,5459,56601,460.22953789999997,128.4896621,84.91582142,34.22210646,14.88844459,-44.63174845,7249679.663,21,34.048928,-111.093731
2020/4/23,Arizona,638896,12154017,632445,12060833,52928,5769,58697,473.21591540000003,132.0018508,86.19608709,36.01471389,15.64829014,-44.34204061,7249679.663,20,34.048928,-111.093731
2020/4/24,Arizona,652536,12588067,647982,12542350,54669,6045,60714,487.0475203,135.06205659999998,87.49757472,37.98644029,16.48810029,-44.05641143,7249679.663,17,34.048928,-111.093731
2020/4/25,Arizona,614818,11790105,611946,11795891,56228,6280,62508,502.8655186000001,139.3934784,89.67280573,40.11410255,17.399066,-43.77165835,7249679.663,0,34.048928,-111.093731
2020/4/26,Arizona,555797,11143698,552234,11111793,58285,6526,64811,521.2019818,144.1884071,92.85939322,42.36454823,18.36814623,-43.48645149,7249679.663,9,34.048928,-111.093731
2020/4/27,Arizona,614114,11958432,605286,11814813,59827,6716,66543,541.428249,148.81749059999999,95.52714555,44.69378485,19.37757833,-43.20079207,7249679.663,0,34.048928,-111.093731
2020/4/28,Arizona,614914,12187828,605617,12023818,60490,6948,67438,565.1182094999999,153.78064519999998,98.91533374,47.04704049,20.40490523,-42.91572908,7249679.663,18,34.048928,-111.093731
2020/4/29,Arizona,615017,12019080,606236,11875227,61611,7202,68813,587.0244335,158.9074591,102.574023,49.35937212,21.42318693,-42.63278764,7249679.663,11,34.048928,-111.093731
2020/4/30,Arizona,622732,12509602,614656,12377294,64138,7648,71786,613.8259887999999,165.6936303,107.86922009999999,51.55803585,22.40186884,-42.35287846,7249679.663,16,34.048928,-111.093731
2020/5/1,Arizona,712386,12898864,712878,12955648,66917,7962,74879,644.0174049999999,172.66930459999998,112.876145,53.56639932,23.3082979,-42.07538408,7249679.663,10,34.048928,-111.093731
2020/5/2,Arizona,643825,12487005,645792,12565701,69633,8364,77997,674.6047973,179.6371739,118.5777112,55.31172734,24.11076637,-41.7975485,7249679.663,18,34.048928,-111.093731
2020/5/3,Arizona,561412,11508295,563193,11574379,72479,8640,81119,703.8687369,185.3230809,122.7484288,56.73087619,24.78084442,-41.51393225,7249679.663,14,34.048928,-111.093731
2020/5/4,Arizona,645550,12172842,642968,12147721,76334,8919,85253,731.74205,191.62129019999998,127.6894325,57.77691765,25.29615721,-41.21595565,7249679.663,0,34.048928,-111.093731
2020/5/5,Arizona,656146,12328016,651764,12265410,78955,9305,88260,759.54867,197.8169541,131.7682934,58.42232557,25.64204675,-40.89247047,7249679.663,33,34.048928,-111.093731
2020/5/6,Arizona,663501,12318193,659204,12256619,82030,9707,91737,790.0265786,205.08260959999998,136.5799134,58.66086567,25.81261694,-40.53159664,7249679.663,31,34.048928,-111.093731
2020/5/7,Arizona,666194,12465666,661858,12408002,86489,9945,96434,814.4397521000001,210.5009747,140.8227274,58.50373292,25.80960572,-40.12272941,7249679.663,24,34.048928,-111.093731
2020/5/8,Arizona,691430,13246165,689494,13247207,90599,10526,101125,834.0215019999999,216.5426304,145.5773065,57.97583143,25.64112268,-39.65809337,7249679.663,67,34.048928,-111.093731
2020/5/9,Arizona,682258,13148659,680708,13158016,94850,10960,105810,849.9762635,220.19606869999998,147.71569130000003,57.11291918,25.32064933,-39.13328276,7249679.663,15,34.048928,-111.093731
2020/5/10,Arizona,613003,11853335,610960,11846788,99258,11119,110377,866.4198905999999,223.8348735,149.57582130000003,55.95943451,24.86598555,-38.54675004,7249679.663,4,34.048928,-111.093731
2020/5/11,Arizona,648344,12187274,643290,12115248,105084,11380,116464,879.7119303999999,227.8283253,150.493375,54.56749018,24.29865525,-37.89935723,7249679.663,6,34.048928,-111.093731
2020/5/12,Arizona,667448,12845719,661405,12739450,111106,11736,122842,885.5313259999999,230.2420336,151.88624099999998,52.99609913,23.64344944,-37.19508131,7249679.663,20,34.048928,-111.093731
2020/5/13,Arizona,666999,12776483,661391,12688654,115574,12176,127750,890.912823,234.39615640000002,154.08892969999997,51.31068246,22.92811598,-36.44239761,7249679.663,32,34.048928,-111.093731
2020/5/14,Arizona,660959,13286247,657702,13225638,121664,12674,134338,893.8444274,236.36196690000003,155.0312169,49.57807984,22.18137485,-35.65464247,7249679.663,30,34.048928,-111.093731
2020/5/15,Arizona,710700,13923073,710473,13949427,128832,13169,142001,894.4435083999999,236.5336937,154.1674191,47.86076546,21.43063905,-34.84965314,7249679.663,27,34.048928,-111.093731
2020/5/16,Arizona,685165,13533468,687666,13620329,133157,13631,146788,893.3330348999999,235.1891489,152.3355209,46.21271461,20.70038926,-34.04917447,7249679.663,28,34.048928,-111.093731
2020/5/17,Arizona,643097,11979873,645495,12064503,137824,13937,151761,887.8405582,235.05441159999998,149.793616,44.67862628,20.01159783,-33.27753389,7249679.663,1,34.048928,-111.093731
2020/5/18,Arizona,707162,13157603,703498,13102287,142303,14170,156473,879.8994845000001,234.1177272,149.42536299999998,43.29519936,19.381902899999996,-32.55919572,7249679.663,6,34.048928,-111.093731
2020/5/19,Arizona,711624,13421709,707288,13344859,147005,14566,161571,870.1253826,231.82324,147.92084230000003,42.09334132,18.82623425,-31.91579759,7249679.663,18,34.048928,-111.093731
2020/5/20,Arizona,737416,13557476,734248,13519813,150538,14897,165435,855.5353729000001,228.70456980000003,145.19029,41.10014015,18.35753282,-31.36342879,7249679.663,43,34.048928,-111.093731
2020/5/21,Arizona,759780,13830067,758407,13840357,156312,15315,171627,840.491726,226.97612220000002,142.95996440000002,40.340439,17.98742993,-30.91040633,7249679.663,16,34.048928,-111.093731
2020/5/22,Arizona,795631,14064167,800592,14233657,160395,15608,176003,825.974299,224.47972709999996,138.5533082,39.83632302,17.72617087,-30.55597096,7249679.663,12,34.048928,-111.093731
2020/5/23,Arizona,733842,13490841,743514,13753672,164400,16039,180439,808.4993859,218.7329695,135.1063929,39.60515535,17.58196432,-30.29055279,7249679.663,24,34.048928,-111.093731
2020/5/24,Arizona,661879,12446085,670978,12687540,167302,16339,183641,794.8629451,216.99088360000002,131.4584478,39.65723329,17.56016308,-30.09755022,7249679.663,1,34.048928,-111.093731
2020/5/25,Arizona,670335,12203374,674069,12332576,171221,16561,187782,781.0224687000001,214.67991009999997,128.1723881,39.99466333,17.66280076,-29.95425932,7249679.663,6,34.048928,-111.093731
2020/5/26,Arizona,731838,13377101,727537,13319766,173948,16783,190731,771.8748964,213.06518300000002,127.24266100000001,40.60975671,17.887863,-29.83537048,7249679.663,1,34.048928,-111.093731
2020/5/27,Arizona,721680,13653201,715193,13541440,179004,17262,196266,766.8505327,212.31206780000002,127.1969805,41.48606325,18.22955786,-29.71923097,7249679.663,24,34.048928,-111.093731
2020/5/28,Arizona,748480,13627175,742733,13553840,185151,17763,202914,764.2872581,210.95791880000002,126.6980982,42.60246004,18.67983454,-29.59007239,7249679.663,26,34.048928,-111.093731
2020/5/29,Arizona,798535,14369792,793845,14332687,191348,18465,209813,761.9417373,209.95492099999998,125.31486059999999,43.93382047,19.2285535,-29.43841676,7249679.663,28,34.048928,-111.093731
2020/5/30,Arizona,755747,13344740,753813,13381990,197792,19255,217047,758.0378933,209.29387309999998,123.2334077,45.4512595,19.86363839,-29.260650300000002,7249679.663,18,34.048928,-111.093731
2020/5/31,Arizona,673846,12016810,673038,12044226,205270,19936,225206,755.8514392999999,208.71467869999998,122.4803199,47.12177527,20.57116316,-29.0578273,7249679.663,3,34.048928,-111.093731
2020/6/1,Arizona,746638,12677849,739521,12594139,207947,20123,228070,759.5711691,209.7097044,121.52701880000001,48.90705431,21.33492705,-28.83317964,7249679.663,11,34.048928,-111.093731
2020/6/2,Arizona,730772,13179285,722983,13061720,216583,21250,237833,767.2037717999999,212.0110977,121.3576346,50.76262586,22.13614112,-28.59160636,7249679.663,24,34.048928,-111.093731
2020/6/3,Arizona,745322,13536898,738167,13417016,222292,22233,244525,779.3819392999999,215.0445005,122.36389790000001,52.63728703,22.95318623,-28.34089529,7249679.663,40,34.048928,-111.093731
2020/6/4,Arizona,750197,13400665,743437,13307399,227002,22753,249755,796.9797362,220.7438181,123.8255544,54.47456166,23.76211115,-28.09205248,7249679.663,15,34.048928,-111.093731
2020/6/5,Arizona,790526,13952339,786078,13930019,239533,24332,263865,819.7932726,226.6483929,126.3926618,56.22119456,24.53987012,-27.85853214,7249679.663,16,34.048928,-111.093731
2020/6/6,Arizona,765757,13868817,764113,13892644,246195,25451,271646,848.8655633,233.76873650000002,129.01471740000002,57.83880999,25.26879885,-27.65521542,7249679.663,30,34.048928,-111.093731
2020/6/7,Arizona,690376,12077320,690110,12141283,254732,26889,281621,881.7300031999999,242.1296113,131.9838504,59.30961666,25.9389008,-27.49592172,7249679.663,2,34.048928,-111.093731
2020/6/8,Arizona,770171,13639060,763466,13537842,260403,27678,288081,917.5418027999999,251.96905930000003,135.9644727,60.63455112,26.54759832,-27.38952795,7249679.663,3,34.048928,-111.093731
2020/6/9,Arizona,761710,13606394,753733,13473709,264917,28296,293213,958.7023432,262.3260021,141.4228878,61.8283923,27.09848718,-27.33837891,7249679.663,23,34.048928,-111.093731
2020/6/10,Arizona,749255,13700641,746541,13657324,269835,29852,299687,999.7750312999999,274.746056,147.73181259999998,62.91556759,27.60003003,-27.33964719,7249679.663,25,34.048928,-111.093731
2020/6/11,Arizona,747337,13687846,746197,13684065,278318,31264,309273,1041.628085,287.54231989999994,155.3308667,63.92491738,28.06342957,-27.38718095,7249679.663,32,34.048928,-111.093731
2020/6/12,Arizona,787819,14233104,790148,14324394,289861,32918,320816,1083.632241,300.1406007,161.1341113,64.88792368,28.50167401,-27.47316398,7249679.663,17,34.048928,-111.093731
2020/6/13,Arizona,784904,14119135,788009,14234786,293939,34458,328085,1123.7530470000002,311.9391444,164.1865801,65.83835636,28.92916875,-27.58967797,7249679.663,39,34.048928,-111.093731
2020/6/14,Arizona,682306,12718266,685669,12832242,302354,35691,337728,1158.017871,323.1950736,171.029862,66.81211704,29.36138705,-27.72971136,7249679.663,3,34.048928,-111.093731
2020/6/15,Arizona,709745,13457147,708298,13455469,308552,36705,344929,1196.353746,333.4858278,178.6523989,67.84719927,29.8147568,-27.88656687,7249679.663,8,34.048928,-111.093731
2020/6/16,Arizona,707878,13743182,705441,13720793,315237,39097,353991,1236.930728,343.96855,185.8611196,68.98332875,30.30650194,-28.05422807,7249679.663,25,34.048928,-111.093731
2020/6/17,Arizona,747487,14037238,743811,13990073,325269,40924,365846,1278.912587,354.19704049999996,192.8225831,70.26058393,30.85410045,-28.22886438,7249679.663,20,34.048928,-111.093731
2020/6/18,Arizona,719049,14196254,716206,14166815,336289,43443,379374,1323.860254,362.27480610000003,200.3140794,71.71785381,31.47468593,-28.40908344,7249679.663,32,34.048928,-111.093731
2020/6/19,Arizona,735366,14327496,734049,14359225,345527,46689,391850,1370.727726,375.2648329,208.04240769999998,73.39072591,32.18421105,-28.59582929,7249679.663,41,34.048928,-111.093731
2020/6/20,Arizona,713537,13995931,713007,14045879,355482,49798,404908,1425.3763470000001,389.684074,217.4035864,75.30989045,32.99675446,-28.791794,7249679.663,26,34.048928,-111.093731
2020/6/21,Arizona,631758,12819864,631095,12841217,367354,52390,419372,1486.9925449999998,406.5271224,226.29453109999997,77.49933766,33.92373863,-28.999883899999997,7249679.663,1,34.048928,-111.093731
2020/6/22,Arizona,715028,13368360,709283,13286154,375204,54586,429418,1550.169897,427.8592388999999,238.7090405,79.978491,34.97463805,-29.220965600000003,7249679.663,3,34.048928,-111.093731
2020/6/23,Arizona,707986,13604476,701217,13475413,382339,58179,440138,1613.978451,444.5256492,250.89673230000002,82.76563979999999,36.15821836,-29.45408097,7249679.663,42,34.048928,-111.093731
2020/6/24,Arizona,718035,13795879,710486,13656325,389214,59974,448800,1679.6544079999999,462.09693539999995,259.3132403,85.87944408,37.48301869,-29.69870672,7249679.663,79,34.048928,-111.093731
2020/6/25,Arizona,724360,13986415,715858,13828359,401166,63030,463800,1746.5448199999998,480.7055873,268.64876339999995,89.34041412,38.95804145,-29.95588241,7249679.663,27,34.048928,-111.093731
2020/6/26,Arizona,755911,14428640,752360,14395738,413275,66548,479330,1822.2158359999999,497.32203020000003,272.8994965,93.17157917,40.59320042,-30.2281663,7249679.663,45,34.048928,-111.093731
2020/6/27,Arizona,704195,13684509,700579,13647929,424696,70051,494337,1895.2303809999999,511.1328802,274.22009429999997,97.39859689,42.39944608,-30.51899385,7249679.663,44,34.048928,-111.093731
2020/6/28,Arizona,635218,12529182,627118,12396910,435988,73908,509485,1983.4268379999999,529.7191703999999,283.71678710000003,102.0485014,44.38836328,-30.8307521,7249679.663,9,34.048928,-111.093731
2020/6/29,Arizona,699313,13429537,686096,13187751,436890,74533,511009,2076.004674,549.7694153,293.2675579,107.14455900000002,46.57021902,-31.1613707,7249679.663,0,34.048928,-111.093731
2020/6/30,Arizona,707710,13463978,692235,13181110,453141,79215,531922,2169.160479,573.0603203,302.0750176,112.7038435,48.95303124,-31.50241751,7249679.663,44,34.048928,-111.093731
2020/7/1,Arizona,694517,13502331,681952,13267451,465504,84092,549149,2274.703848,604.613633,312.5788582,118.7318689,51.54042423,-31.84044761,7249679.663,88,34.048928,-111.093731
2020/7/2,Arizona,696684,14208933,682176,13926923,473414,87425,560384,2385.791509,635.6889107999999,325.4742589,125.21702250000001,54.32919232,-32.15970433,7249679.663,37,34.048928,-111.093731
2020/7/3,Arizona,716654,14058501,697971,13732438,486523,91858,577919,2501.165561,669.4314488,340.6099112,132.12669250000002,57.30766878,-32.44517207,7249679.663,31,34.048928,-111.093731
2020/7/4,Arizona,642526,12314816,624486,12023747,494955,94553,589040,2633.778679,706.1368444,362.3619227,139.40382380000003,60.45409794,-32.68560957,7249679.663,17,34.048928,-111.093731
2020/7/5,Arizona,619092,11971560,600845,11656494,506273,98089,603884,2773.682096,742.0459403,381.21221349999996,146.96813909999997,63.73679988,-32.87690962,7249679.663,4,34.048928,-111.093731
2020/7/6,Arizona,688570,13037433,669719,12705351,516400,101441,617343,2923.708582,781.2426249,399.7165403,154.7159638,67.11388902,-33.02249688,7249679.663,1,34.048928,-111.093731
2020/7/7,Arizona,695943,13000447,678097,12679811,523703,105094,628275,3085.736518,820.9659642000001,419.5970302,162.5204795,70.53318202,-33.13109892,7249679.663,117,34.048928,-111.093731
2020/7/8,Arizona,696198,13221826,679094,12901617,532456,108614,640487,3254.674936,860.8344425,436.2472876,170.23267969999998,73.93263477,-33.2145808,7249679.663,36,34.048928,-111.093731
2020/7/9,Arizona,703432,13372232,686523,13053307,540390,112671,652418,3432.8036020000004,905.8342495999999,457.478387,177.6825029,77.24077066,-33.28512591,7249679.663,75,34.048928,-111.093731
2020/7/10,Arizona,738253,13479237,720746,13197208,552319,116892,668528,3620.3915460000003,952.7335349,475.5626744,184.6810829,80.37756484,-33.35295926,7249679.663,44,34.048928,-111.093731
2020/7/11,Arizona,677782,13150461,661805,12867246,564060,119930,683293,3788.783132,999.7176263,487.77514289999993,191.0296751,83.25794807,-33.42557192,7249679.663,69,34.048928,-111.093731
2020/7/12,Arizona,612576,12146317,598574,11884656,573705,122467,695463,3949.912625,1051.348017,510.2767108,196.529903,85.79583131,-33.50714558,7249679.663,86,34.048928,-111.093731
2020/7/13,Arizona,696002,13092460,682166,12830094,578602,123824,701703,4104.863351,1098.32853,532.664925,200.99864399999998,87.90998519,-33.59728669,7249679.663,8,34.048928,-111.093731
2020/7/14,Arizona,684089,13361168,671408,13104045,593846,128097,721191,4249.120611,1147.165536,543.6561442000001,204.2945594,89.53479067,-33.69137281,7249679.663,92,34.048928,-111.093731
2020/7/15,Arizona,691751,13330270,680959,13115688,604608,131354,735184,4383.978733,1202.573039,572.5383423,206.33005490000002,90.62542907,-33.78269715,7249679.663,97,34.048928,-111.093731
2020/7/16,Arizona,700779,13241068,688482,13025194,614653,134613,748491,4502.49324,1247.506575,589.3728586,207.0792311,91.16177771,-33.86435022,7249679.663,58,34.048928,-111.093731
2020/7/17,Arizona,727734,13958992,714919,13741017,626445,138523,764155,4586.6645149999995,1299.476181,615.8050413,206.5817385,91.15136515,-33.93043872,7249679.663,91,34.048928,-111.093731
2020/7/18,Arizona,676540,13463653,664903,13253010,630726,141265,771991,4666.099131,1323.897535,631.9309835,204.9340008,90.62663785,-33.97671047,7249679.663,147,34.048928,-111.093731
2020/7/19,Arizona,623432,12349456,613191,12167766,642355,143624,785979,4709.731851,1350.651564,645.4170037,202.2764532,89.64046477,-34.000515299999996,7249679.663,31,34.048928,-111.093731
2020/7/20,Arizona,668884,13251170,658264,13042179,648340,145183,793523,4730.5867530000005,1349.6942689999998,642.3914173999999,198.77633469999998,88.25969685,-33.99999231,7249679.663,23,34.048928,-111.093731
2020/7/21,Arizona,705067,13130532,694682,12938904,658983,148683,807666,4710.313935,1340.315532,641.9141486000001,194.6076784,86.55694604,-33.97412153,7249679.663,134,34.048928,-111.093731
2020/7/22,Arizona,726041,13273955,716263,13102015,663372,150609,813981,4653.578388,1319.194855,621.1290505,189.942828,84.60660051,-33.92374471,7249679.663,56,34.048928,-111.093731
2020/7/23,Arizona,730359,13318988,720023,13142311,669769,152944,822713,4567.974422,1298.617589,594.8517855,184.94889890000002,82.4825067,-33.85178925,7249679.663,89,34.048928,-111.093731
2020/7/24,Arizona,762097,13832540,751342,13666996,680516,156301,836817,4487.338401,1282.066346,579.4438227,179.78219319999997,80.25470497,-33.76310356,7249679.663,79,34.048928,-111.093731
2020/7/25,Arizona,725361,13394288,715111,13237017,697568,160041,857609,4395.072669,1254.720239,565.0658182,174.5822134,77.98664715,-33.66415102,7249679.663,144,34.048928,-111.093731
2020/7/26,Arizona,656677,12238370,648732,12106998,705089,162014,867103,4308.289451,1229.887984,551.8338898,169.46679780000002,75.7331199,-33.56195056,7249679.663,19,34.048928,-111.093731
2020/7/27,Arizona,699713,12643541,692082,12519426,714506,163827,878333,4224.246606000001,1207.085123,535.173335,164.5269237,73.53792743,-33.46216389,7249679.663,0,34.048928,-111.093731
2020/7/28,Arizona,748984,12921853,742510,12814975,724997,165934,890931,4119.1844200000005,1170.26191,518.03888,159.8244082,71.43267179,-33.36841411,7249679.663,104,34.048928,-111.093731
2020/7/29,Arizona,764274,12978653,757982,12875351,733156,168273,901429,4021.3570700000005,1143.1009470000001,509.1975129,155.3965095,69.43826364,-33.28300376,7249679.663,46,34.048928,-111.093731
2020/7/30,Arizona,762624,13324382,757671,13244855,742468,170798,913266,3934.7797490000003,1091.233894,490.3868761,151.2603139,67.56633143,-33.20725366,7249679.663,172,34.048928,-111.093731
2020/7/31,Arizona,774544,14091414,769872,14020646,759733,174010,933743,3834.366156,1054.7242210000002,469.8293484,147.4149553,65.81995271,-33.14166729,7249679.663,68,34.048928,-111.093731
2020/8/1,Arizona,758506,13346697,757351,13350108,771648,177002,948650,3727.72301,1013.951109,450.6729534,143.8462858,64.19571401,-33.08625279,7249679.663,53,34.048928,-111.093731
2020/8/2,Arizona,707511,11819302,707069,11841138,777961,178467,956428,3615.168611,980.408943,430.8532158,140.5317334,62.68583107,-33.04028881,7249679.663,18,34.048928,-111.093731
2020/8/3,Arizona,747184,12933845,747571,12947836,784921,179497,964418,3499.205746,951.4598615,409.314952,137.444206,61.27978114,-33.00118582,7249679.663,14,34.048928,-111.093731
2020/8/4,Arizona,758048,13191608,760748,13238041,790739,180505,971244,3386.679415,913.750882,387.7142884,134.5526481,59.9647757,-32.96438714,7249679.663,66,34.048928,-111.093731
2020/8/5,Arizona,752408,12813624,755013,12863786,803339,182203,984332,3276.3051649999998,885.2929849999999,372.3221744,131.8236817,58.72666332,-32.92505479,7249679.663,87,34.048928,-111.093731
2020/8/6,Arizona,756971,12959594,760113,13013167,812217,183647,994625,3168.945221,848.4395446000001,354.8546058,129.2233866,57.55083331,-32.87916847,7249679.663,70,34.048928,-111.093731
2020/8/7,Arizona,793157,13408558,796968,13497427,819792,185053,1003583,3074.995825,821.4701344,343.35666789999993,126.7184669,56.42269766,-32.82385887,7249679.663,79,34.048928,-111.093731
2020/8/8,Arizona,745301,13124326,749387,13219953,830414,186107,1015218,2993.270063,812.4183387999999,337.997814,124.2754841,55.32748503,-32.75714516,7249679.663,56,34.048928,-111.093731
2020/8/9,Arizona,652032,12146353,656471,12246860,835640,186923,1021233,2918.240553,802.8154957,326.0861564,121.8613511,54.25052994,-32.67709449,7249679.663,13,34.048928,-111.093731
2020/8/10,Arizona,738156,12116012,741753,12194230,840708,187523,1026888,2844.967239,787.0948432,315.7163034,119.4450064,53.1779846,-32.58034567,7249679.663,4,34.048928,-111.093731
2020/8/11,Arizona,745605,12541437,747627,12577335,848538,188737,1035900,2772.5475109999998,761.2382832000001,302.0527421,116.9991095,52.09743206,-32.46276669,7249679.663,45,34.048928,-111.093731
2020/8/12,Arizona,714344,12962470,716349,12983517,854785,189443,1042838,2700.918288,739.7817989,295.73210889999996,114.50029599999999,50.99801214,-32.32186072,7249679.663,148,34.048928,-111.093731
2020/8/13,Arizona,765307,12410236,767509,12456488,867384,190794,1056770,2637.032852,720.5110472,292.3604512,111.93083429999999,49.87115429999999,-32.15653669,7249679.663,36,34.048928,-111.093731
2020/8/14,Arizona,779677,13412107,784943,13523983,875854,191721,1066146,2566.834096,693.9638143,287.76049900000004,109.2813231,48.71171434,-31.96636734,7249679.663,40,34.048928,-111.093731
2020/8/15,Arizona,765150,12997462,772653,13168729,884537,192654,1075748,2501.028093,667.819716,286.71542420000003,106.5482936,47.51706128,-31.751646500000003,7249679.663,69,34.048928,-111.093731
2020/8/16,Arizona,717138,11831085,724677,11978232,898437,193537,1090499,2433.398706,649.1741981,281.8395633,103.7327478,46.28660374,-31.51355778,7249679.663,14,34.048928,-111.093731
2020/8/17,Arizona,752787,12258439,757661,12350906,904383,194005,1096897,2358.296887,628.1203316000001,276.65105800000003,100.8391904,45.021564500000004,-31.25310279,7249679.663,0,34.048928,-111.093731
2020/8/18,Arizona,775698,12394581,780382,12481189,909077,194920,1102493,2287.450091,609.2652343999999,266.5118466,97.87482628,43.72453778,-30.97139097,7249679.663,23,34.048928,-111.093731
2020/8/19,Arizona,737458,13036713,742188,13120599,915682,195557,1109724,2227.416135,593.4810754,261.89378769999996,94.84994924,42.39955894,-30.67131281,7249679.663,105,34.048928,-111.093731
2020/8/20,Arizona,752943,13022073,752609,13028493,922163,196280,1116897,2163.027087,576.7831695,257.2040579,91.77776757,41.05198359,-30.35808067,7249679.663,50,34.048928,-111.093731
2020/8/21,Arizona,763316,13867573,769824,14027233,931089,196899,1126420,2098.0378690000002,556.6615195,246.589975,88.67600403,39.68906188,-30.03894364,7249679.663,4,34.048928,-111.093731
2020/8/22,Arizona,732625,14018598,739306,14185103,946239,197895,1142557,2031.549129,540.1914967,240.2262095,85.56582185,38.31954471,-29.72190624,7249679.663,68,34.048928,-111.093731
2020/8/23,Arizona,649705,12171988,655227,12328134,952766,198103,1149287,1964.021352,522.3706364,235.316127,82.47134079,36.953487,-29.41364288,7249679.663,15,34.048928,-111.093731
2020/8/24,Arizona,663316,12964289,665348,13012724,958808,198414,1155629,1903.7054890000002,507.0628007,230.41258030000003,79.42029719,35.60259122,-29.11735444,7249679.663,0,34.048928,-111.093731
2020/8/25,Arizona,674302,12882342,676639,12942783,962931,199273,1160602,1849.5946800000002,495.51799000000005,224.44663430000003,76.44218431,34.27942905,-28.83313266,7249679.663,21,34.048928,-111.093731
2020/8/26,Arizona,680146,13303968,682455,13349473,967451,199459,1165295,1792.767341,479.9551786,217.78557769999998,73.5658483,32.9964852,-28.56127736,7249679.663,104,34.048928,-111.093731
2020/8/27,Arizona,682786,13611304,684940,13650560,974789,200139,1173293,1735.688255,467.85569580000003,213.8831355,70.81732989,31.76535928,-28.30437447,7249679.663,33,34.048928,-111.093731
2020/8/28,Arizona,700837,14026505,703127,14087016,983419,200658,1182397,1676.970462,452.1363171,210.70527420000002,68.21892434,30.59629976,-28.06798956,7249679.663,49,34.048928,-111.093731
2020/8/29,Arizona,686381,14105952,690488,14220696,991089,201287,1190668,1619.8892779999999,435.0021592,204.8635481,65.78907863,29.49803143,-27.86047809,7249679.663,29,34.048928,-111.093731
2020/8/30,Arizona,646998,12330179,650874,12454725,997780,201661,1197728,1569.733612,419.3284185,199.1095314,63.54245890000001,28.47766239,-27.69121884,7249679.663,23,34.048928,-111.093731
2020/8/31,Arizona,731477,12838925,733777,12893021,1002594,201835,1202698,1515.315356,403.390284,195.07641809999998,61.49029273,27.54076448,-27.56729259,7249679.663,0,34.048928,-111.093731
2020/9/1,Arizona,737701,13072330,739109,13113527,1006648,202342,1207256,1462.266198,386.0203087,187.8649363,59.64062933,26.69146819,-27.49129549,7249679.663,15,34.048928,-111.093731
2020/9/2,Arizona,725353,13679346,727455,13725974,1011066,202861,1212177,1407.1056039999999,370.9943164,180.5411187,57.99835106,25.93247087,-27.46100024,7249679.663,21,34.048928,-111.093731
2020/9/3,Arizona,761294,13314311,764282,13395119,1018906,203953,1221089,1358.189107,357.0361353,173.4280756,56.56512383,25.26503642,-27.46870449,7249679.663,65,34.048928,-111.093731
2020/9/4,Arizona,803864,13804849,808892,13960330,1032247,204681,1235142,1307.859206,343.4432898,165.52417859999997,55.33927567,24.68896271,-27.50090944,7249679.663,41,34.048928,-111.093731
